Ans	Guess	Size	DistRatio	Dist	I	J
0	0	581	0.834768	485	603-h-1.java	605-h-8.c
0	0	557	0.94614	527	603-h-1.java	605-h-9.c
0	0	518.5	1.07618	558	603-h-1.java	606-h-1.cpp
0	0	517	1.15667	598	603-h-1.java	guest-h-1.cpp
0	0	521	1.14587	597	603-h-1.java	guest-h-2.cpp
0	0	526.5	1.11301	586	603-h-1.java	guest-h-3.cpp
1	1	365.5	0.207934	76	605-h-1.c	605-h-10.c
1	1	365.5	0.207934	76	605-h-1.c	605-h-11.c
1	1	388	0.00515464	2	605-h-1.c	605-h-2.c
1	1	388	0.00515464	2	605-h-1.c	605-h-3.c
1	1	388	0.00515464	2	605-h-1.c	605-h-4.c
1	1	389	0.0102828	4	605-h-1.c	605-h-5.c
1	1	389	0.0102828	4	605-h-1.c	605-h-6.c
1	1	389	0.0102828	4	605-h-1.c	605-h-7.c
1	1	389.5	0.012837	5	605-h-1.c	605-h-8.c
1	1	365.5	0.207934	76	605-h-1.c	605-h-9.c
0	0	327	0.657492	215	605-h-1.c	606-h-1.cpp
0	0	325.5	0.75576	246	605-h-1.c	guest-h-1.cpp
0	0	329.5	0.752656	248	605-h-1.c	guest-h-2.cpp
0	0	335	0.728358	244	605-h-1.c	guest-h-3.cpp
0	0	263.5	0.618596	163	606-h-1.cpp	guest-h-1.cpp
0	0	267.5	0.620561	166	606-h-1.cpp	guest-h-2.cpp
0	0	273	0.593407	162	606-h-1.cpp	guest-h-3.cpp
1	1	266	0.0300752	8	guest-h-1.cpp	guest-h-2.cpp
1	1	271.5	0.0773481	21	guest-h-1.cpp	guest-h-3.cpp
